,lat,lon,timestamp,amenity,name,tags
2740,49.1900326,-122.8023914,2019-08-23T11:23:31.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'name:en': 'Subway', 'takeaway': 'yes', 'brand': 'Subway'}"
2821,49.2811945,-123.0125396,2016-03-01T16:57:22.000-08:00,fast_food,Subway,{'cuisine': 'sandwich'}
2822,49.0519086,-122.3094082,2016-03-02T06:58:16.000-08:00,fast_food,McDonald's Drive-Thru,"{'opening_hours': '24/7', 'cuisine': 'burger', 'website': 'http://www.mcdonalds.ca', 'drive_through': 'yes'}"
2861,49.2764887,-123.1189668,2019-08-29T17:37:11.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1000', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'name:en': 'Subway', 'addr:street': 'Mainland Street', 'takeaway': 'yes', 'brand': 'Subway'}"
2867,49.1924274,-123.0910446,2010-02-09T21:07:39.000-08:00,fast_food,Triple O's,{'cuisine': 'regional'}
2887,49.1775615,-123.1222328,2020-04-17T21:26:32.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1530-4777', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Richmond'}"
2891,49.1784718,-123.121091,2020-04-17T21:26:32.000-07:00,fast_food,Freshslice,"{'addr:housenumber': '1720-4700', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2892,49.1783944,-123.1210954,2020-04-17T21:26:32.000-07:00,fast_food,Fatburger,"{'addr:housenumber': '1725-4700', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2893,49.1781724,-123.1211081,2020-04-17T21:26:32.000-07:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'addr:housenumber': '1805-4720', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Burger King', 'addr:city': 'Richmond'}"
2932,49.1687064,-123.1355348,2019-09-13T13:57:03.000-07:00,fast_food,Freshslice Pizza,"{'addr:housenumber': '120-8010', 'addr:street': 'Saba Road', 'addr:city': 'Richmond'}"
2945,49.3277823,-123.139609,2019-06-08T20:08:26.000-07:00,fast_food,Chipotle,"{'brand:wikidata': 'Q465751', 'official_name': 'Chipotle Mexican Grill', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'drive_through': 'no', 'opening_hours': '10:45-10:00', 'cuisine': 'mexican', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'brand': 'Chipotle'}"
2946,49.3262061,-123.1361153,2019-10-29T17:29:30.000-07:00,fast_food,Five Guys,"{'brand:wikidata': 'Q1131810', 'official_name': 'Five Guys Burgers and Fries', 'wheelchair': 'yes', 'addr:housenumber': '728', 'level': '0', 'brand:wikipedia': 'en:Five Guys', 'cuisine': 'burger', 'outdoor_seating': 'yes', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': 'Five Guys'}"
2948,49.1909246,-122.8908844,2016-11-26T20:27:08.000-08:00,fast_food,Burger King,"{'cuisine': 'burger', 'drive_through': 'yes'}"
2949,49.1909164,-122.8910492,2016-11-26T20:27:09.000-08:00,fast_food,Quiznos Sub,{'cuisine': 'sandwich'}
3014,49.1810752,-123.1354747,2018-02-09T05:00:20.000-08:00,fast_food,James Snacks,"{'opening_hours': 'Mo-Sa 11:00-19:30', 'name:en': 'James Snacks', 'phone': '+1-604-716-1328', 'name:zh_pinyin': '佔士叻煲仔飯'}"
3015,49.2898216,-123.1332015,2017-02-19T22:32:37.000-08:00,fast_food,Book Kyung Ban Jeoun & BK Karaoke,"{'opening_hours': 'Su-Th 11:30-01:00; Fr-Sa 11:30-02:00', 'addr:housenumber': '1638', 'name:en': 'Book Kyung Ban Jeoun & BK Karaoke', 'addr:street': 'Robson Street'}"
3029,49.2807848,-123.124856,2019-09-13T13:57:00.000-07:00,fast_food,The Alley,"{'addr:housenumber': '985', 'drive_through': 'no', 'cuisine': 'bubble_tea', 'addr:street': 'Hornby Street', 'addr:postcode': 'V6Z 1V3', 'addr:city': 'Vancouver'}"
3037,49.2605857,-122.8892018,2020-01-29T18:38:37.000-08:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'brand:wikipedia': 'en:Panago', 'cuisine': 'pizza', 'name:en': 'Panago', 'takeaway': 'yes', 'brand': 'Panago'}"
3045,49.2542287,-122.893754,2017-02-22T03:20:30.000-08:00,fast_food,Donair Ville & Cafe,{'name:en': 'Donair Ville & Cafe'}
3091,49.2716748,-123.0947341,2020-06-11T20:24:10.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '428', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Terminal Avenue', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}"
3092,49.2717323,-123.0948814,2020-06-11T20:24:10.000-07:00,fast_food,Taco Del Mar,"{'brand:wikidata': 'Q7673972', 'addr:housenumber': '420', 'brand:wikipedia': 'en:Taco del Mar', 'cuisine': 'mexican', 'addr:street': 'Terminal Avenue', 'takeaway': 'yes', 'brand': 'Taco Del Mar', 'addr:city': 'Vancouver'}"
3095,49.3237469,-123.1108931,2019-09-13T13:57:03.000-07:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'addr:housenumber': '1303', 'brand:wikipedia': 'en:Quiznos', 'cuisine': 'sandwich', 'addr:street': 'Marine Drive', 'takeaway': 'yes', 'brand': 'Quiznos', 'addr:city': 'District of North Vancouver'}"
3103,49.3233157,-123.1139545,2019-09-13T13:57:03.000-07:00,fast_food,MOOYAH,"{'addr:housenumber': '1431', 'addr:street': 'Marine Drive', 'addr:city': 'District of North Vancouver'}"
3169,49.0475644,-122.3443764,2018-06-20T15:12:30.000-07:00,fast_food,Tim Hortons Drive Thru,"{'ref': 'Restaurant #106400', 'phone': '+1-604-853-0085', 'drive_through': 'yes'}"
3195,49.2208148,-123.0656937,2018-06-20T15:11:50.000-07:00,fast_food,Paragon Pizza,"{'addr:housenumber': '6942', 'addr:street': 'Victoria Drive', 'phone': '+1-604-325-3500', 'addr:postcode': 'V5P 3Y8', 'addr:city': 'Vancouver'}"
3210,49.1808304,-123.1341778,2017-07-14T12:45:12.000-07:00,fast_food,敘香園,{'name:en': '敘香園'}
3220,49.2372522,-123.0325583,2019-09-13T13:57:02.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '5218', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Joyce Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}"
3230,49.2656756,-123.0044104,2019-09-13T13:57:02.000-07:00,fast_food,Uncle Faith's Pizza,"{'addr:housenumber': '2-4465', 'addr:street': 'Skyline Drive', 'addr:city': 'Burnaby'}"
3231,49.2637503,-123.0242122,2019-09-13T13:57:02.000-07:00,fast_food,Subway,"{'cuisine': 'sandwich', 'addr:housenumber': '2323', 'addr:street': 'Boundary Road', 'addr:city': 'Vancouver'}"
3235,49.2545259,-123.0213204,2019-10-29T17:29:00.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '101-3790', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Canada Way', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Burnaby'}"
3267,49.2833353,-123.1174336,2019-11-25T23:13:55.000-08:00,fast_food,Opa! Of Greece,"{'cuisine': 'greek', 'drive_through': 'no', 'addr:city': 'Vancouver'}"
3281,49.2308106,-123.0908083,2019-04-05T08:40:30.000-07:00,fast_food,Little Caesars,"{'brand:wikidata': 'Q1393809', 'addr:housenumber': '5927', 'website': 'https://littlecaesars.ca/', 'brand:wikipedia': 'en:Little Caesars', 'cuisine': 'pizza', 'addr:street': 'Fraser Street', 'brand': 'Little Caesars'}"
3284,49.2335124,-122.8624542,2019-04-01T19:47:21.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'website': 'http://www.mcdonalds.ca/', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}"
3286,49.2718554,-122.8764461,2017-02-23T18:17:19.000-08:00,fast_food,Mega Donair,{'name:en': 'Mega Donair'}
3314,49.2740786,-123.1213858,2019-08-29T17:39:49.000-07:00,fast_food,Loving Hut Express food van,"{'opening_hours': 'Th-Sa 11:00-16:30', 'name:en': 'Loving Hut Express food van', 'addr:street': 'Davie Street', 'diet:vegan': 'yes'}"
3317,49.3737497,-123.2741383,2018-10-26T20:30:52.000-07:00,fast_food,Bay Sushi,"{'addr:housenumber': '6371', 'phone': '+1-604-913-8973', 'opening_hours': 'We-Mo 12:00-19:30', 'name:en': 'Bay Sushi', 'addr:street': 'Bruce Street', 'addr:postcode': 'V7W 2G4'}"
3318,49.3741257,-123.2747392,2017-04-02T19:06:51.000-07:00,fast_food,Berry's,"{'addr:housenumber': '6685', 'name:en': ""Berry's"", 'addr:street': 'Royal Avenue'}"
3363,49.1709566,-123.1815568,2016-10-08T21:03:10.000-07:00,fast_food,Church's Chicken,"{'wheelchair': 'yes', 'addr:housenumber': '3675', 'drive_through': 'no', 'addr:street': 'Westminster Highway', 'drive_in': 'no', 'addr:city': 'Richmond'}"
3455,49.2772057,-123.1265215,2019-09-18T23:00:49.000-07:00,fast_food,Numero Uno Pizza,"{'addr:housenumber': '708', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
3467,49.277516,-123.1270838,2017-09-17T19:14:05.000-07:00,fast_food,Sushi Howe,"{'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'sushi', 'addr:housenumber': '738', 'addr:street': 'Davie Street'}"
3480,49.2801553,-123.1209311,2020-02-09T21:09:23.000-08:00,fast_food,Pizza Garden,"{'addr:housenumber': '675', 'website': 'https://www.pizzagarden.ca', 'phone': '+1-604-669-6656', 'drive_through': 'no', 'opening_hours': 'Su 11:00-23:00; Mo-Th 11:00-00:00; Fr, Sa 11:00-03:00', 'cuisine': 'pizza', 'addr:street': 'Smithe Street', 'payment:debit_cards': 'yes', 'takeaway': 'yes', 'addr:city': 'Vancouver'}"
3483,49.2794471,-123.1300198,2015-09-16T18:51:50.000-07:00,fast_food,Donair King,"{'addr:housenumber': '1028', 'addr:street': 'Davie Street'}"
3488,49.0494651,-122.2597961,2019-09-02T22:08:25.000-07:00,fast_food,Domino's Pizza,"{'alt_name': 'Dominos Pizza', 'website': 'https://order.dominos.ca/en/pages/seo-store-locator.jsp?code=BC&fromMenuJSP=X2&customerStreet=&customerCity=Abbotsford&customerState=British+Columbia&Postal_Code=V3G1C4', 'ref': '10025', 'phone': '+1-604-864-0202', 'opening_hours': 'Su-Th 11:00-00:00; Fr-Sa 11:00-02:00', 'cuisine': 'pizza', 'addr:unit': '104'}"
3490,49.0496898,-122.2598023,2019-09-02T22:08:25.000-07:00,fast_food,Subway,"{'website': 'http://w.subway.com/en-ca/findastore?zip=V3G1C4', 'ref': '38094', 'phone': '+1-604-850-1690', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00', 'cuisine': 'sandwich', 'addr:unit': '108'}"
3498,49.2222713,-122.9315099,2015-09-17T07:24:56.000-07:00,fast_food,Scott Hill Pizza,"{'cuisine': 'pizza', 'addr:housenumber': '7630', 'addr:street': '6th Street'}"
3501,49.2228162,-122.9326769,2018-12-08T14:55:34.000-08:00,fast_food,Pizza Grill,{'cuisine': 'pizza'}
3507,49.2802263,-123.1307093,2019-09-18T23:00:49.000-07:00,fast_food,Fat Burger,"{'cuisine': 'burger', 'addr:housenumber': '1067', 'addr:street': 'Davie Street', 'drive_through': 'no', 'addr:city': 'Vancouver'}"
3513,49.057156,-122.2740055,2019-09-28T16:10:55.000-07:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'website': 'https://panago.com/', 'phone': '+1-604-310-0001', 'brand:wikipedia': 'en:Panago', 'opening_hours': 'Su-Th,PH 11:00-00:00; Fr-Sa 11:00-01:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '510'}"
3515,49.1917192,-123.1118564,2018-06-20T15:11:27.000-07:00,fast_food,A&W,"{'delivery': 'no', 'addr:housenumber': '100-3080', 'phone': '+1-604-214-9901', 'drive_through': 'yes', 'cuisine': 'burger', 'addr:street': 'Saint Edwards Drive', 'addr:postcode': 'V6X 4C4', 'takeaway': 'yes', 'addr:city': 'Richmond'}"
3528,49.2584009,-122.9555106,2019-09-02T22:08:26.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '101-2900', 'phone': '+1-604-420-7822', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-00:00; Sa 08:00-00:00; Su 09:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'Bainbridge Avenue', 'addr:postcode': 'V5A 2S8', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Burnaby'}"
3578,49.0466415,-122.368639,2016-12-24T17:13:23.000-08:00,fast_food,Coasters Express,"{'opening_hours': '09:30-10:00', 'website': 'http://www.playtimegaming.ca/abbotsford-dining'}"
3629,49.1848537,-122.7988686,2019-02-24T16:44:28.000-08:00,fast_food,Chan's Kitchen,"{'cuisine': 'chinese', 'indoor': 'room', 'addr:unit': '101b'}"
3630,49.1846812,-122.7987992,2019-02-24T16:44:29.000-08:00,fast_food,Rodem Korea,"{'cuisine': 'korean', 'indoor': 'room', 'addr:unit': '101f'}"
3637,49.1847568,-122.7988014,2019-02-24T16:44:29.000-08:00,fast_food,Kwan Kee Noodle House,"{'cuisine': 'chinese', 'indoor': 'room', 'addr:unit': '101d'}"
3638,49.1847167,-122.7988016,2019-02-24T16:44:28.000-08:00,fast_food,YL's Curry Bowl,"{'cuisine': 'chinese', 'indoor': 'room', 'addr:unit': '101e'}"
3642,49.1848038,-122.7988004,2019-02-24T16:44:28.000-08:00,fast_food,Sashimi & Sushi Express,"{'cuisine': 'sushi', 'indoor': 'room', 'addr:unit': '101c'}"
3716,49.1047695,-122.8042283,2019-09-23T20:08:40.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '15145', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'name:en': ""McDonald's"", 'addr:street': 'Highway 10', 'takeaway': 'yes', 'brand': ""McDonald's""}"
3718,49.1985744,-122.8347803,2018-08-14T11:42:37.000-07:00,fast_food,Pizza Nation,"{'addr:housenumber': '13980', 'website': 'http://pizzanationsurrey.com/', 'phone': '+1-604-588-5550', 'opening_hours': 'Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 12:00-23:00', 'cuisine': 'pizza', 'name:en': 'Pizza Nation', 'addr:street': '108 Avenue'}"
3721,49.1990463,-122.8132449,2017-02-11T16:57:34.000-08:00,fast_food,Texx Big Burger,"{'addr:housenumber': '14783', 'website': 'https://m.facebook.com/Texx-Big-Burger-197302373717702/', 'phone': '+1-604-588-0093', 'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'burger', 'name:en': 'Texx Big Burger', 'addr:street': '108 Avenue'}"
3723,49.2273867,-122.9997206,2019-06-17T23:21:22.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'wheelchair': 'yes', 'delivery': 'no', 'website': 'http://www.mcdonalds.ca/', 'level': '0', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'addr:housenumber': '4700', 'phone': '+1-604-718-1005', 'drive_through': 'no', 'smoking': 'no', 'opening_hours': '24/7', 'addr:street': 'Kingsway', 'brand': ""McDonald's""}"
3731,49.1766197,-122.8015928,2020-06-20T09:22:50.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
3752,49.0659014,-122.3807911,2019-09-02T22:08:25.000-07:00,fast_food,Pizza24,"{'website': 'http://www.pizza24.ca', 'phone': '+1-604-746-5100', 'drive_through': 'yes', 'opening_hours': 'Mo-Fr 10:30-02:00; Sa-Su 10:30-03:00', 'description': 'Gas Station location', 'cuisine': 'pizza'}"
3774,49.0466441,-122.3372747,2018-06-20T15:11:22.000-07:00,fast_food,Pizza24,"{'description': 'Clearbrook location', 'cuisine': 'pizza', 'website': 'http://pizza24.ca', 'phone': '+1-604-746-6000', 'addr:unit': '101'}"
3811,49.2871644,-123.1197099,2019-07-14T20:19:12.000-07:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Quiznos', 'brand:wikipedia': 'en:Quiznos'}"
3813,49.3329498,-123.0884842,2019-09-12T16:33:25.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}"
3814,49.333008,-123.0884842,2018-08-17T00:22:40.000-07:00,fast_food,Fresh Slice,{'cuisine': 'pizza'}
3832,49.2311162,-123.0904218,2018-08-19T16:42:11.000-07:00,fast_food,Tim Hortons,{}
3839,49.2263872,-123.0042373,2019-06-17T23:21:22.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'name:en': 'Subway', 'takeaway': 'yes', 'brand': 'Subway'}"
3861,49.2260065,-123.0023569,2019-06-17T23:21:22.000-07:00,fast_food,Chipotle,"{'brand:wikidata': 'Q465751', 'official_name': 'Chipotle Mexican Grill', 'level': '1', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'cuisine': 'mexican', 'name:en': 'Chipotle Mexican Grill', 'takeaway': 'yes', 'brand': 'Chipotle'}"
3863,49.2257698,-122.9969729,2019-08-24T15:19:56.000-07:00,fast_food,Booster Juice,"{'brand:wikidata': 'Q4943796', 'level': '0', 'brand:wikipedia': 'en:Booster Juice', 'cuisine': 'juice', 'name:en': 'Booster Juice', 'takeaway': 'yes', 'brand': 'Booster Juice'}"
3876,49.2434728,-123.0621724,2019-09-27T12:19:02.000-07:00,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'alt_name': 'Kentucky Fried Chicken', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'takeaway': 'yes', 'brand': 'KFC'}"
3887,49.2581579,-123.1009455,2014-06-26T07:05:17.000-07:00,fast_food,Papa's Gourmet Pizza,"{'addr:housenumber': '3030', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
3894,49.2325226,-123.090106,2016-12-07T01:27:30.000-08:00,fast_food,Church's Chicken,"{'addr:housenumber': '5704', 'website': 'http://www.churchschickenbc.ca/index.php?option=com_sobi2&sobi2Task=sobi2Details&sobi2Id=16&Itemid=64', 'addr:street': 'Fraser Street'}"
3909,49.2792588,-123.1074257,2016-01-07T05:11:11.000-08:00,fast_food,Uncle Fatih's Pizza,"{'opening_hours': 'Mo 10:30-14:00; Tu-Th 10:30-01:00; Fr 10:30-03:00; Sa 12:00-03:00; Su 12:00-24:00', 'addr:housenumber': '638', 'addr:street': 'Abbott Street'}"
3910,49.2793502,-123.1078358,2018-03-14T01:08:19.000-07:00,fast_food,Freshslice,"{'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-00:00', 'cuisine': 'pizza', 'addr:housenumber': '663', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}"
3911,49.2791132,-123.1074224,2019-05-04T04:43:00.000-07:00,fast_food,Something Healthy,"{'opening_hours': 'Mo-Fr 09:00-20:00; Sa 11:00-19:00; Su 11:00-18:00', 'addr:housenumber': '660', 'addr:street': 'Abbott Street'}"
3919,49.2284031,-123.0908169,2019-11-07T19:56:30.000-08:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '6191', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'brand': 'Subway'}"
3925,49.2808303,-123.045249,2015-07-22T02:57:30.000-07:00,fast_food,Dijo's Pizza,"{'delivery': 'yes', 'cuisine': 'pizza', 'takeaway': 'yes', 'drive_through': 'no'}"
3927,49.2808213,-123.0457204,2019-10-31T23:04:22.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}"
3935,49.1913787,-122.8449032,2019-08-24T15:23:01.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '10392', 'website': 'http://www.subway.com/', 'phone': '+1-604-580-2554', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-00:00; Sa-Su 08:00-00:00', 'cuisine': 'sandwich', 'addr:street': 'King George Boulevard', 'takeaway': 'yes', 'brand': 'Subway'}"
3937,49.0611385,-122.3807955,2019-09-25T14:47:27.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'drive_through': 'yes', 'internet_access:fee': 'no', 'opening_hours': '05:00-01:00', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:unit': '100'}"
3938,49.0612765,-122.380797,2019-09-25T14:47:27.000-07:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'brand:wikipedia': 'en:Panago', 'opening_hours': 'Su-Th 11:00-00:00; Fr-Sa 11:00-01:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '101'}"
3939,49.0612017,-122.379992,2020-05-21T17:45:33.000-07:00,fast_food,Quesada,"{'brand:wikidata': 'Q66070360', 'official_name': 'Quesada Burritos & Tacos', 'cuisine': 'mexican', 'takeaway': 'yes', 'brand': 'Quesada', 'addr:unit': '110'}"
3947,49.0609014,-122.3803606,2019-01-16T16:20:56.000-08:00,fast_food,Quiznos Sub,"{'opening_hours': 'Mo-Fr 10:30-21:00; Sa,Su 11:00-21:00', 'cuisine': 'sandwich', 'addr:unit': '101'}"
3976,49.2195297,-123.0408142,2019-08-11T00:05:00.000-07:00,fast_food,Little Caesars,"{'brand:wikidata': 'Q1393809', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Little Caesars', 'brand:wikipedia': 'en:Little Caesars'}"
4000,49.2308376,-122.906467,2018-10-26T20:30:05.000-07:00,fast_food,Pizza Pizzria,"{'cuisine': 'pizza', 'addr:housenumber': '8679', 'addr:street': 'Tenth Avenue', 'phone': '+1-604-549-0049', 'addr:city': 'Burnaby'}"
4003,49.2230001,-122.9139689,2012-05-02T21:02:10.000-07:00,fast_food,Subway,"{'cuisine': 'sandwich', 'website': 'http://www.subway.com/', 'brand': 'Subway'}"
4016,49.2588554,-122.7905574,2012-05-07T06:30:17.000-07:00,fast_food,Pajo's,{'cuisine': 'fish_and_chips'}
4053,49.1599802,-122.401675,2019-09-02T22:08:26.000-07:00,fast_food,Subway,"{'opening_hours': 'Mo-Fr 07:00-22:00; Sa,Su 08:00-22:00', 'cuisine': 'sandwich', 'addr:housenumber': '29677', 'addr:street': 'Lougheed Highway'}"
4058,49.2185492,-122.953863,2020-06-10T22:45:13.000-07:00,fast_food,Pizza Art,"{'addr:province': 'BC', 'cuisine': 'pizza', 'addr:housenumber': '7239', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
